1456003144.791085,0.073303,-0.087463,1.021179
1456003144.801339,0.075623,-0.089783,1.031250
1456003144.811593,0.075684,-0.089539,1.033875
1456003144.821847,0.073303,-0.090759,1.030823
1456003144.840890,0.077515,-0.087769,1.027710
1456003144.851144,0.075867,-0.087952,1.026855
1456003144.871652,0.073975,-0.088684,1.026794
1456003144.881906,0.075867,-0.089111,1.032959
1456003144.902413,0.076050,-0.089661,1.028748
1456003144.911202,0.074158,-0.088074,1.025757
1456003144.921456,0.073059,-0.087402,1.025513
1456003144.931710,0.075989,-0.086243,1.024841
1456003144.941964,0.074463,-0.088989,1.027893
1456003144.952218,0.072388,-0.088135,1.026611
1456003144.962472,0.074707,-0.089172,1.026794
1456003144.972726,0.075073,-0.091064,1.028931
1456003144.982980,0.076233,-0.088928,1.028748
1456003144.993234,0.075989,-0.088684,1.027710
1456003145.002023,0.075012,-0.089905,1.027344
1456003145.012277,0.075745,-0.090515,1.028625
1456003145.022531,0.075195,-0.090149,1.027893
1456003145.032784,0.074646,-0.088684,1.026306
1456003145.043038,0.074341,-0.089966,1.026062
1456003145.053292,0.075623,-0.089050,1.027222
1456003145.063546,0.075928,-0.088684,1.028137
1456003145.073800,0.073364,-0.091003,1.028564
1456003145.082589,0.076050,-0.089172,1.027405
1456003145.092843,0.075867,-0.087463,1.027771
1456003145.103097,0.076599,-0.089111,1.025330
1456003145.113351,0.075439,-0.089966,1.029724
1456003145.123605,0.073914,-0.088806,1.028809
1456003145.133859,0.074524,-0.089539,1.028320
1456003145.144113,0.075195,-0.090210,1.027161
1456003145.152902,0.076111,-0.091003,1.027832
1456003145.163156,0.073425,-0.089050,1.027466
1456003145.173409,0.075867,-0.089050,1.025757
1456003145.183663,0.076477,-0.087646,1.026733
1456003145.193917,0.075073,-0.089111,1.028442
1456003145.204171,0.075195,-0.090942,1.029419
1456003145.224679,0.073975,-0.087708,1.029358
1456003145.233468,0.075928,-0.088562,1.029846
1456003145.243722,0.074829,-0.088806,1.027527
1456003145.253976,0.073975,-0.088440,1.026489
1456003145.264230,0.076477,-0.088806,1.028259
1456003145.274484,0.074707,-0.089966,1.028809
1456003145.284738,0.073853,-0.089661,1.027405
1456003145.294991,0.076172,-0.088440,1.027283
1456003145.305245,0.074036,-0.088928,1.028503
