1456004662.874581,0.077393,0.016663,1.025330
1456004662.884835,0.076355,0.017090,1.034424
1456004662.895089,0.079834,0.016418,1.033875
1456004662.905343,0.079712,0.015503,1.034912
1456004662.915597,0.076477,0.015869,1.037109
1456004662.925851,0.078247,0.015686,1.033752
1456004662.934640,0.076843,0.015137,1.038086
1456004662.946359,0.075989,0.015137,1.032898
1456004662.955148,0.076660,0.015137,1.030579
1456004662.965402,0.078064,0.014648,1.028320
1456004662.985909,0.079590,0.015625,1.036804
1456004662.996163,0.080505,0.016174,1.038879
1456004663.016671,0.080383,0.014282,1.033997
1456004663.025460,0.079651,0.015442,1.033936
1456004663.045968,0.077820,0.015808,1.031006
1456004663.056222,0.078064,0.014771,1.032654
1456004663.076730,0.079163,0.015076,1.035522
1456004663.086984,0.079590,0.013672,1.033325
1456004663.097238,0.076782,0.016235,1.034973
1456004663.106027,0.077148,0.016541,1.033691
1456004663.116281,0.077026,0.016541,1.035889
1456004663.126534,0.078491,0.013916,1.035645
1456004663.136788,0.077820,0.014648,1.034973
1456004663.147042,0.078491,0.015198,1.038330
1456004663.157296,0.077332,0.015442,1.034912
1456004663.167550,0.075806,0.015442,1.030579
1456004663.177804,0.075378,0.014587,1.033386
1456004663.186593,0.076111,0.014160,1.031494
1456004663.196847,0.077209,0.015137,1.029602
1456004663.207101,0.075623,0.015076,1.031372
1456004663.217355,0.074890,0.015198,1.029602
1456004663.227609,0.077637,0.014648,1.030212
1456004663.237863,0.078674,0.012207,1.033813
1456004663.248116,0.078064,0.015747,1.033264
1456004663.258370,0.080750,0.014771,1.034546
1456004663.267159,0.079590,0.013550,1.038757
1456004663.277413,0.079041,0.015503,1.037354
1456004663.287667,0.080994,0.014038,1.036621
1456004663.297921,0.079102,0.013916,1.035217
1456004663.308175,0.079651,0.015015,1.037415
1456004663.318429,0.079712,0.014526,1.037048
1456004663.328683,0.079224,0.014038,1.035217
1456004663.338937,0.078064,0.016296,1.035706
1456004663.349191,0.080078,0.015747,1.035095
1456004663.357980,0.076477,0.014832,1.034668
1456004663.368234,0.074646,0.014771,1.032471
1456004663.378488,0.077698,0.015137,1.033325
1456004663.388741,0.079529,0.012390,1.032532
1456004663.398995,0.077515,0.014404,1.030945
1456004663.409249,0.075317,0.016052,1.036682
1456004663.419503,0.078003,0.014526,1.034119
1456004663.428292,0.077148,0.014160,1.035217
1456004663.438546,0.077759,0.015015,1.036072
1456004663.448800,0.076172,0.016479,1.033691
1456004663.459054,0.076477,0.017090,1.034485
1456004663.469308,0.076355,0.016907,1.034912
1456004663.479562,0.074097,0.014343,1.033875
1456004663.489816,0.076294,0.015686,1.036926
1456004663.500070,0.077148,0.017151,1.033997
1456004663.508859,0.075134,0.015259,1.032288
1456004663.519113,0.074890,0.013855,1.032227
1456004663.529366,0.075928,0.015137,1.028687
1456004663.539620,0.076721,0.015747,1.032837
1456004663.549874,0.076172,0.015869,1.033203
1456004663.560128,0.076355,0.012695,1.032776
1456004663.570382,0.077271,0.013733,1.033813
1456004663.580636,0.076538,0.017822,1.034119
1456004663.590890,0.076416,0.015991,1.037109
1456004663.599679,0.075928,0.013306,1.034973
1456004663.609933,0.076721,0.015503,1.032898
1456004663.620187,0.077393,0.015503,1.034424
1456004663.630441,0.074707,0.015625,1.036316
1456004663.640695,0.074768,0.016907,1.033264
1456004663.650949,0.076965,0.014160,1.030945
1456004663.661202,0.076599,0.014648,1.033813
1456004663.671456,0.075562,0.014648,1.033997
1456004663.680245,0.076843,0.014893,1.034485
1456004663.690499,0.074463,0.014465,1.035278
1456004663.702218,0.073669,0.015259,1.035095
1456004663.711007,0.076599,0.012756,1.032776
1456004663.721261,0.076721,0.013489,1.033020
1456004663.731515,0.076843,0.014343,1.031616
1456004663.741769,0.075623,0.014465,1.033875
1456004663.752023,0.074768,0.013184,1.032349
1456004663.771066,0.077026,0.014587,1.035461
1456004663.781320,0.074890,0.015442,1.032043
1456004663.801827,0.076721,0.013550,1.033386
1456004663.812081,0.075806,0.014771,1.034363
1456004663.822335,0.076477,0.015381,1.035217
1456004663.832589,0.077087,0.015320,1.034729
1456004663.841378,0.075378,0.013184,1.032715
1456004663.851632,0.076599,0.013916,1.035034
1456004663.861886,0.077087,0.015076,1.033264
1456004663.872140,0.075378,0.015442,1.033936
1456004663.882394,0.073669,0.014160,1.032410
1456004663.892648,0.075134,0.014465,1.032410
1456004663.902902,0.077393,0.012024,1.031677
1456004663.913156,0.076721,0.014160,1.032776
1456004663.921945,0.077271,0.014038,1.032410
1456004663.932199,0.078308,0.012512,1.032532
1456004663.942452,0.081543,0.015625,1.032532
1456004663.952706,0.081604,0.015076,1.036438
1456004663.962960,0.083252,0.015686,1.036560
1456004663.973214,0.085327,0.017395,1.040344
1456004663.983468,0.086243,0.015503,1.042908
1456004663.993722,0.088928,0.015503,1.044617
1456004664.002511,0.075684,0.012634,1.019348
1456004664.012765,0.083374,0.014465,1.052429
1456004664.023019,0.084961,0.017822,1.025452
1456004664.033273,0.085388,0.018494,1.053772
1456004664.043527,0.079834,0.015625,1.047852
1456004664.053781,0.078430,0.009644,1.023499
1456004664.064034,0.080322,0.018066,1.042908
1456004664.074288,0.073486,0.013977,1.021362
1456004664.084542,0.082214,0.016052,1.034363
1456004664.093331,0.082031,0.017517,1.026184
1456004664.103585,0.081177,0.016418,1.039307
1456004664.113839,0.080261,0.014526,1.033752
1456004664.124093,0.080078,0.012939,1.046753
1456004664.134347,0.081848,0.012634,1.039124
1456004664.144601,0.080139,0.018616,1.038025
1456004664.154855,0.080688,0.012329,1.036499
1456004664.163644,0.081787,0.015198,1.033569
1456004664.173898,0.079407,0.009583,1.030762
1456004664.184152,0.081238,0.014587,1.029419
1456004664.194406,0.080017,0.014404,1.034546
1456004664.204659,0.077881,0.014832,1.037354
1456004664.214913,0.080811,0.015503,1.040588
1456004664.225167,0.083008,0.015320,1.037170
1456004664.235421,0.081421,0.016724,1.029175
1456004664.245675,0.080750,0.015991,1.038696
1456004664.254464,0.080505,0.011658,1.037048
1456004664.264718,-0.132080,0.040283,0.738647
1456004664.274972,0.338501,-0.072266,0.655029
1456004664.285226,0.257385,0.101807,1.422852
1456004664.296945,-0.060181,0.122131,0.248169
1456004664.305734,-0.031860,-0.075745,0.693115
1456004664.315988,0.055542,0.005554,1.444458
1456004664.326241,0.199463,0.052124,1.073303
1456004664.335031,0.111267,0.066284,1.055054
1456004664.345284,0.032837,-0.012939,0.952454
1456004664.365792,0.086975,0.031311,1.040894
1456004664.376046,0.094360,0.026917,1.073853
1456004664.396554,0.081909,0.017212,1.012512
1456004664.406808,0.073547,0.023010,1.028137
1456004664.425851,0.087036,0.025330,1.036682
1456004664.436105,0.086121,0.020325,1.038818
1456004664.456613,0.078125,0.022888,1.035339
1456004664.466866,0.082458,0.020325,1.031433
1456004664.477120,0.082947,0.019653,1.037109
1456004664.487374,0.081177,0.020996,1.018799
1456004664.496163,0.086548,0.025330,1.047791
1456004664.506417,0.078796,0.019287,1.028687
1456004664.516671,0.084656,0.024780,1.033875
1456004664.526925,0.080933,0.023438,1.047241
1456004664.537179,0.083496,0.025574,1.031311
1456004664.547433,0.079773,0.024231,1.036377
1456004664.557687,0.083496,0.024780,1.040039
1456004664.567941,0.081238,0.023071,1.032166
1456004664.576730,0.080994,0.023560,1.033203
1456004664.586984,0.081055,0.023621,1.040283
1456004664.597238,0.078674,0.023804,1.035889
1456004664.607491,0.080444,0.024353,1.040222
1456004664.617745,0.081970,0.026123,1.028381
1456004664.627999,0.083008,0.026733,1.043762
1456004664.638253,0.078552,0.028992,1.036926
1456004664.648507,0.070007,0.009583,0.970825
1456004664.657296,0.073730,0.014343,1.015991
1456004664.667550,0.112976,0.051880,1.238770
1456004664.677804,0.036987,0.004272,0.894592
1456004664.688058,0.097229,0.013062,1.015686
1456004664.698312,0.067993,0.036133,1.054993
1456004664.708566,0.078979,0.013306,1.039001
1456004664.718820,0.084229,0.028137,1.069519
1456004664.729074,0.070435,0.012390,0.984680
1456004664.737863,0.076965,0.034119,1.044312
1456004664.748116,0.068970,0.016785,1.051453
1456004664.758370,0.077759,0.021851,1.023804
1456004664.768624,0.077087,0.020935,1.036560
1456004664.778878,0.073181,0.025574,1.026428
1456004664.789132,0.072510,0.020142,1.037415
1456004664.799386,0.073730,0.025085,1.022156
1456004664.809640,0.074341,0.024170,1.038818
1456004664.819894,0.074524,0.021545,1.039978
1456004664.828683,0.072876,0.020752,1.028259
1456004664.838937,0.074463,0.021423,1.033752
1456004664.849191,0.076477,0.023621,1.031372
1456004664.859445,0.075745,0.021301,1.029602
1456004664.869699,0.079285,0.022095,1.033264
1456004664.879952,0.077637,0.021729,1.034912
1456004664.890206,0.076050,0.021423,1.032776
1456004664.900460,0.078491,0.023438,1.042419
1456004664.909249,0.078674,0.022034,1.040710
1456004664.919503,0.077393,0.020142,1.035950
1456004664.929757,0.078247,0.022888,1.037292
1456004664.940011,0.078125,0.023132,1.039429
1456004664.950265,0.076233,0.021301,1.036011
1456004664.960519,0.077454,0.021301,1.034668
1456004664.970773,0.075378,0.022034,1.035095
1456004664.981027,0.075684,0.025085,1.037048
1456004664.989816,0.076843,0.024109,1.036316
1456004665.000070,0.076721,0.023926,1.034241
1456004665.010324,0.075195,0.023499,1.034058
1456004665.020577,0.076050,0.025635,1.034302
1456004665.030831,0.075989,0.023987,1.033569
1456004665.041085,0.075989,0.024597,1.035339
1456004665.051339,0.075012,0.024780,1.037109
1456004665.061593,0.075806,0.022400,1.034485
1456004665.071847,0.075684,0.023376,1.035706
1456004665.082101,0.076538,0.024719,1.036621
1456004665.090890,0.076538,0.023010,1.035522
1456004665.101144,0.078186,0.020203,1.036560
1456004665.111398,0.077209,0.020203,1.040100
1456004665.121652,0.074524,0.024658,1.032959
